bons and loyaux, 1, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, 1
historien and auteur, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1, -1, -1
philosophique and politique, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
biologique and chimique, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1
graveur and architecte, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
olympique and sportif, 1, -1, -1, -1, -1, -1, 1, 1, 1, -1, -1, -1
participation and résultats, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1, -1
vie and ouvrages, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
entrepreneur and homme, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
scolaire and universitaire, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1, 1
maître and ami, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1
exploration and production, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1
riche and variée, 1, -1, 1, -1, -1, 1, -1, -1, -1, -1, 1, -1
camps and armées, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
officier and homme, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
âge and catégorie, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
philosophe and homme, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
fondateur and pdg, -1, 1, -1, -1, 1, -1, -1, -1, -1, 1, -1
banquier and homme, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
siècle and demi, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1
millions and demi, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1
écrivain and producteur, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1
façade and toiture, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
quitte or double, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
août and décembre, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1
nul and vierge, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1
seconde and kilomètre, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
majorats and armoiries, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
paix and prospérité, 1, -1, 1, 1, -1, 1, -1, -1, -1, -1, 1, -1
plans and devis, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
questions and réponses, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1
victoire and défaites, 1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1
bâtiment and travaux, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
pêche and plaisance, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1
mère and frères, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1
commandement and contrôle, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
actrice and présentatrice, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
créée and dirigée, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1
valencien and castillan, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
numérotés and signés, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1
nombreuses and variées, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
filles and garçon, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
économiques and culturels, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
linguistique and ethnographique, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
généalogique and héraldique, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
flûte and orchestre, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
hautbois and orchestre, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
clarinette and orchestre, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1
harpe and orchestre, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
télédiffusée and visible, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1
corrigée and augmentée, 1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, -1
étude and protection, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
ami and mentor, -1, 1, 1, -1, 1, 1, -1, 1, -1, -1, -1, 1
développement and édition, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1
apostolique and romaine, 1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1
hommes and couffin, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
antérieures and postérieures, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
château and dépendances, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1
démocratique and socialiste, 1, -1, 1, 1, -1, -1, 1, 1, -1, -1, -1, -1
comédien and auteur, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
buts and aides, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
mars and juin, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1
démocratie and développement, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
armes and bagages, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
création and diffusion, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1
mars and avril, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1
internationales and stratégiques, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
armé and lampassé, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
revue and corrigée, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1
production and commercialisation, 1, -1, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1
biographique and bibliographique, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
travailleurs and travailleuses, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
capturé and emprisonné, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1
revu and complété, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1
peintre and lithographe, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1
scientifiques and culturelles, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
francophones and acadienne, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
avril and juillet, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1
supprimé and remplacé, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1, -1
notices and mémoires, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
personnes and famille, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1
introduction and notes, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1
minutes and demie, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1, -1
moyen or module, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
archéologique and pittoresque, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
repos and instruction, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
front and repos, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
battu and tué, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1
maire and conseiller, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, -1
graveurs and lithographes, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1
scénario and dialogues, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1
dessiné and gravé, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1
acteur and dramaturge, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
homme and péché, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
pied and cheval, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
navigateur and explorateur, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
résultats and classements, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1, 1
vertus or crimes, 1, -1, 1, 1, -1, -1, 1, -1, -1, -1, -1, -1
fois and demie, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1
châteaux and demeures, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
pure and parfaite, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1
phares and balises, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
second and troisième, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1
soprano and piano, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
points and victoires, -1, -1, -1, 1, -1, 1, -1, -1, 1, 1, -1, -1
mètres and hauteur, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
manches and tiers, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
information and sensibilisation, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
chronologique and historique, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1
arrêté and accusé, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
sanitaire and sociale, -1, -1, 1, -1, -1, 1, 1, 1, -1, -1, -1, -1
urbanisme and environnement, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
médiévale and moderne, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1
lettres and langues, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
amour and eau, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1
noir and coul, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
musique and lyrics, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
anciens and actuels, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1
guitare and choeurs, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
traduction and introduction, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
géographique and biographique, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
jours and vies, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
français and ancien, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1
front and mouvement, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
blessés and prisonniers, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1
industrielles and artisanales, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1
scène and directeur, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
architecte and décorateur, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
enseignant and homme, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
alto and piano, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
historique and statistique, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
opéra and ballet, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
jury and prix, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
biographiques and bibliographiques, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
argent and sable, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
ans and millions, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
voyageur and écrivain, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
recherche and intervention, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
arrêté and incarcéré, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1
sénateur and ministre, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1
enquêtes and analyses, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1
alto and orchestre, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
résistant and homme, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1
premier and seul, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
biographie and histoire, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1
îles and îlots, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1
sites or édifices, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1
commandement and transmissions, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
libéral and démocrate, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1
habitants and densité, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
rang and appellation, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
points and devance, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
peintre and architecte, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1
formation and évolution, 1, -1, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1
officier and explorateur, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
grande and belle, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1
dixième and dernière, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1
transept and abside, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
ascétique and mystique, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1
circuits and points, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
juillet and octobre, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1
navires and hommes, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
républicaine and sociale, 1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1
architecte and archéologue, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
dictionnaire and civilisation, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
jeunesse and éducation, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1
démocrate and socialiste, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1
amitié and coopération, 1, -1, 1, 1, -1, 1, -1, -1, -1, -1, 1, -1
imprimerie and librairie, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
coordination and suivi, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
professeur and homme, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
économie and sciences, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1
protection and promotion, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1
architecture and patrimoine, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1
maire and adjoints, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
conçue and réalisée, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1
écrivain and académicien, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
yards and touchdown, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
jours and demi, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
mairie and église, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
composé and normalisé, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
écrit and illustré, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1
politiques and juridictionnelles, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1
chêne and glaives, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
journaliste and romancier, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
monuments and oeuvres, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
habitants and ménages, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, 1
janvier and avril, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1
préface and notes, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1
articles and documents, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
hommes and ans, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
dolmens and rites, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
postes and télégraphes, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
conseiller and maître, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
assistance and sécurité, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
points and passes, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
images and portraits, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1
biographie and bibliographie, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
politique and syndicaliste, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1
poète and essayiste, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
diplomate and historien, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
langue and civilisation, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
cofondateur and président, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1, -1, -1
soprano and orchestre, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
résultats and classement, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1
bobsleigh and tobogganing, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
clarinette and basson, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
stabilité and croissance, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1
ville and paroisse, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1
syndicaliste and homme, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
paix and stabilité, 1, -1, 1, 1, -1, 1, -1, -1, 1, -1, -1, -1
démocratique and social, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1
fondateur and rédacteur, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1
voyages and aventures, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
femmes and science, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
architectural or historique, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1
olympiques and paralympiques, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
cor and orchestre, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
notaire and homme, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
musicale or comique, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1
evolution and structure, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1
historique and descriptif, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
matches and buts, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1
filature and tissage, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1
vocal and instrumental, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
musique and déclamation, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1
anoblissements and pairies, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
victoires and nuls, 1, -1, 1, 1, -1, -1, 1, 1, -1, -1, -1, -1
français and notions, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
circuit and points, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
juillet and décembre, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1
plume and encre, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
histoire and civilisations, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1
administrateur and homme, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
savants and littérateurs, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
calendrier and participation, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
buts and assistances, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
élève and ami, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1
matchs and marque, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1
maritime and coloniale, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1
nom and rang, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
avocat and député, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
rebonds and interceptions, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
titulaires and patrons, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1
romancier and essayiste, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1
journaliste and diplomate, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1
scène and réalisateur, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
acteur and directeur, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
lance and compte, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
territorial and rural, 1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 1
piano and quatuor, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1
monumentale and artistique, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
chronologique and biographique, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
musiciens and bibliographie, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
saison and demi, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
symboles and flèches, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
territoires and cultures, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1
marine and aristocrate, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1
piano and percussions, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
historique and monumental, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
occupation and organisation, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
saison and demie, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1
historique and monumentale, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
russe and slave, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
fédéral and municipal, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1
écrivain and personnalité, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
sélections and but, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1
baryton and orchestre, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1
professionnelles and continentales, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
rebonds and passe, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1
tonneaux and navire, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
rebonds and contres, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
sélections and buts, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
critique and bibliographique, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
piano and composition, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1
saints and prénoms, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1
harmonie and composition, 1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1
matchs and but, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
députés and suppléants, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, -1
bravoure and service, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1
seul and unique, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1
garçon and fille, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1, -1, -1
sain and sauf, 1, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, -1
homme and femme, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1
cœur and âme, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1
mort or vif, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
entrer or sortir, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1
bonne and due, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1
pile or face, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1
coups and blessures, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1
saine and sauve, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1
grand and fort, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1
roméo and juliette, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1
échec and mat, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1
sûr and certain, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1
adam and eve, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1
bonnie and clyde, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1
terrance and phillip, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1
marshall and lily, -1, 1, -1, 1, -1, -1, -1, -1, 1, -1, -1
callen and sam, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1
